study_id,entry_id,study_authors,study_title,study_year,metric,estimate,sample_size,variance_estimate,range_max,variance_type,statistical_distribution,age_reported,sex,year,time-period_studied,sampling_dates,sampling_season,rainfall_annual_sum[mm],Latitude,Longitude,sitename,stratum,site_size[km^2],geographic_ID,sampling_coverage,sampling_coverage_unit,countryname_iso3166,country_iso3166-1_alpha-3,species,surveyer,survey_type,survey_method,combined_strip_width[m],fenced[fully/partly/no],poaching_indication,natural_mortality_indication,management_indication,study_focus,AED_incl,contains_map,remarks,
3419,321,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.2331,,,,,,32,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,322,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.2100,,,,,,33,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,323,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.1869,,,,,,34,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,324,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.1638,,,,,,35,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,325,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.1404,,,,,,36,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,326,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.1177,,,,,,37,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,327,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0984,,,,,,38,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,328,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0848,,,,,,39,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,329,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0772,,,,,,40,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,330,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0735,,,,,,41,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,331,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0711,,,,,,42,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,332,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0685,,,,,,43,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,333,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0647,,,,,,44,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,334,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0600,,,,,,45,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,335,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0559,,,,,,46,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,336,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0529,,,,,,47,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,337,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0499,,,,,,48,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,338,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0455,,,,,,49,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,339,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0390,,,,,,50,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,340,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0313,,,,,,51,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,341,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0242,,,,,,52,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,342,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0181,,,,,,53,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,343,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0123,,,,,,54,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,344,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0068,,,,,,55,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,345,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0027,,,,,,56,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,346,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0001,,,,,,57,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,347,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0000,,,,,,58,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,348,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0000,,,,,,59,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,349,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0000,,,,,,60,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,350,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0000,,,,,,61,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,351,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0000,,,,,,62,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,352,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0000,,,,,,63,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,353,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,survivorship,0.0003,,,,,,64,male,1998-2008,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,relatively low poaching,no drought,,demography,partly,yes,,
3419,354,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,fecundity_mx,0.0009,,,,,,0-0.9,female,1998-2011,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,,,,demography,partly,yes,,
3419,355,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,fecundity_mx,0.0012,,,,,,1-1.9,female,1998-2011,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,,,,demography,partly,yes,,
3419,356,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,fecundity_mx,0.0018,,,,,,2-2.9,female,1998-2011,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,,,,demography,partly,yes,,
3419,357,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,fecundity_mx,0.0029,,,,,,3-3.9,female,1998-2011,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,,,,demography,partly,yes,,
3419,358,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,fecundity_mx,0.0037,,,,,,4-4.9,female,1998-2011,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,,,,demography,partly,yes,,
3419,359,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,fecundity_mx,0.0032,,,,,,5-5.9,female,1998-2011,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,,,,demography,partly,yes,,
3419,360,"Wittemyer, G.; Daballen, D.; Douglas-Hamilton, I.",Comparative Demography of an At-Risk African Elephant Population,2013,fecundity_mx,0.0006,,,,,,6-6.9,female,1998-2011,1998-2011,all year,dry+wet,,,,Samburu National Reserve; Buffalo Springs National Reserve,,220,,220.00,km^2,Kenya,KEN,L. africana,,ground survey,individual identification,,,,,,demography,partly,yes,,
